zip_code_prefix,city,state_code,latitude,longitude,unique_index
2052,sao paulo,SP,-23.512974466155033,-46.607783784796915,2052_sao paulo_SP
2053,sao paulo,SP,-23.515518634357388,-46.604112574841835,2053_sao paulo_SP
2054,sao paulo,SP,-23.517369846463286,-46.607034772816725,2054_sao paulo_SP
2055,sao paulo,SP,-23.51445475954429,-46.60595737126863,2055_sao paulo_SP
2056,sao paulo,SP,-23.51255224686218,-46.602539457675704,2056_sao paulo_SP
2060,sao paulo,SP,-23.51877874145602,-46.60338678175761,2060_sao paulo_SP
2064,sao paulo,SP,-23.517708537829648,-46.59864900498296,2064_sao paulo_SP
2065,sao paulo,SP,-23.50817938198036,-46.60556661879995,2065_sao paulo_SP
2066,sao paulo,SP,-23.507801952422348,-46.60645902760689,2066_sao paulo_SP
2067,sao paulo,SP,-23.506943244164457,-46.60298261429731,2067_sao paulo_SP
2068,sao paulo,SP,-23.505725213508256,-46.61216521959188,2068_sao paulo_SP
2069,sao paulo,SP,-23.505810298548187,-46.61393750985342,2069_sao paulo_SP
2071,sao paulo,SP,-23.504667311613776,-46.60546916827984,2071_sao paulo_SP
2072,sao paulo,SP,-23.49997515679298,-46.60300016760347,2072_sao paulo_SP
2073,sao paulo,SP,-23.501799517463255,-46.60723347018064,2073_sao paulo_SP
2074,sao paulo,SP,-23.504964024565304,-46.600995494947085,2074_sao paulo_SP
2075,sao paulo,SP,-23.505409921319206,-46.60199466256844,2075_sao paulo_SP
2076,sao paulo,SP,-23.504383139161035,-46.599128767880934,2076_sao paulo_SP
2077,sao paulo,SP,-23.50253362839637,-46.5972196806123,2077_sao paulo_SP
2078,sao paulo,SP,-23.501978075266837,-46.59710488720885,2078_sao paulo_SP
2079,sao paulo,SP,-23.49912980609619,-46.60619115482191,2079_sao paulo_SP
2080,sao paulo,SP,-23.497670419903162,-46.605361571706716,2080_sao paulo_SP
2081,sao paulo,SP,-23.495841332603625,-46.60469932466566,2081_sao paulo_SP
2082,sao paulo,SP,-23.494533244311803,-46.60658139079434,2082_sao paulo_SP
2083,sao paulo,SP,-23.4949246377417,-46.598024993665405,2083_sao paulo_SP
2084,sao paulo,SP,-23.49730989439956,-46.59970886476793,2084_sao paulo_SP
2085,sao paulo,SP,-23.49766044813664,-46.6128047353366,2085_sao paulo_SP
2088,sao paulo,SP,-23.50424025971884,-46.620742066583865,2088_sao paulo_SP
2089,sao paulo,SP,-23.51709448459233,-46.616673100755904,2089_sao paulo_SP
2110,sao paulo,SP,-23.51825686943653,-46.59587170411424,2110_sao paulo_SP
2111,sao paulo,SP,-23.517600329739818,-46.5930111675956,2111_sao paulo_SP
2112,sao paulo,SP,-23.51834146276698,-46.59178154246265,2112_sao paulo_SP
2113,sao paulo,SP,-23.520194225466945,-46.591145389129835,2113_sao paulo_SP
2114,sao paulo,SP,-23.522463033153954,-46.590786534246845,2114_sao paulo_SP
2115,sao paulo,SP,-23.526692354675607,-46.59125623340243,2115_sao paulo_SP
2116,sao paulo,RN,-23.515978148767932,-46.582169967107184,2116_sao paulo_RN
2116,sao paulo,SP,-23.52102116830934,-46.58601721963608,2116_sao paulo_SP
2117,sao paulo,SP,-23.519378826555606,-46.5931884521926,2117_sao paulo_SP
2118,sao paulo,SP,-23.515231425815777,-46.59289098134813,2118_sao paulo_SP
2119,sao paulo,SP,-23.513258586093826,-46.59221592552742,2119_sao paulo_SP
2120,sao paulo,SP,-23.511168645720716,-46.59370336925803,2120_sao paulo_SP
2121,sao paulo,SP,-23.512449784468547,-46.58962767446314,2121_sao paulo_SP
2122,sao paulo,SP,-23.512044927816373,-46.58455529583313,2122_sao paulo_SP
2123,sao paulo,SP,-23.51187167314749,-46.579409310692114,2123_sao paulo_SP
2124,sao paulo,SP,-23.50700606444596,-46.576581843137284,2124_sao paulo_SP
2125,sao paulo,SP,-23.50983639872467,-46.58690112031853,2125_sao paulo_SP
2126,sao paulo,SP,-23.5070642369166,-46.591601192408675,2126_sao paulo_SP
2127,sao paulo,SP,-23.504177636893385,-46.58765228084025,2127_sao paulo_SP
2128,sao paulo,SP,-23.50502510152527,-46.59391286200018,2128_sao paulo_SP
2129,sao paulo,SP,-23.50374245468447,-46.58846429209968,2129_sao paulo_SP
2130,sao paulo,SP,-23.508270820505675,-46.5837756139323,2130_sao paulo_SP
2131,sao paulo,SP,-23.504117033676298,-46.58240724657103,2131_sao paulo_SP
2132,sao paulo,SP,-23.501219434010277,-46.57767414686465,2132_sao paulo_SP
2133,sao paulo,SP,-23.499359488595793,-46.58490425284727,2133_sao paulo_SP
2134,sao paulo,SP,-23.49861296409909,-46.579954919145344,2134_sao paulo_SP
2135,sao paulo,SP,-23.498029299353107,-46.58468649237066,2135_sao paulo_SP
2136,sao paulo,SP,-23.498404084815864,-46.581756065145605,2136_sao paulo_SP
2137,sao paulo,SP,-23.49795326926181,-46.57611869717361,2137_sao paulo_SP
2138,sao paulo,SP,-23.493507362221692,-46.57454591156251,2138_sao paulo_SP
2139,sao paulo,SP,-23.49046826593474,-46.57353020032567,2139_sao paulo_SP
2141,sao paulo,SP,-23.48892739133037,-46.570788948055736,2141_sao paulo_SP
2142,sao paulo,SP,-23.510198710701715,-46.576717815473344,2142_sao paulo_SP
2143,sao paulo,SP,-23.506776533629555,-46.57480504459384,2143_sao paulo_SP
2144,sao paulo,SP,-23.503483413343588,-46.57074387952696,2144_sao paulo_SP
2145,sao paulo,SP,-23.502141881153726,-46.56601770663338,2145_sao paulo_SP
2146,sao paulo,SP,-23.50095702331352,-46.57088226395057,2146_sao paulo_SP
2147,sao paulo,SP,-23.498361926574916,-46.565166700263546,2147_sao paulo_SP
2150,sao paulo,SP,-23.493812102797325,-46.56851470466655,2150_sao paulo_SP
2151,sao paulo,SP,-23.4970107543763,-46.569499892339785,2151_sao paulo_SP
2152,sao paulo,SP,-23.497220155451444,-46.57222725583233,2152_sao paulo_SP
2161,sao paulo,SP,-23.48975026663489,-46.569146076182456,2161_sao paulo_SP
2162,sao paulo,SP,-23.490739904686578,-46.56306087389807,2162_sao paulo_SP
2166,sao paulo,SP,-23.525214515169505,-46.58404671758702,2166_sao paulo_SP
2167,sao paulo,SP,-23.52121945155286,-46.58119081011805,2167_sao paulo_SP
2168,sao paulo,SP,-23.52042989230365,-46.57948109243975,2168_sao paulo_SP
2169,sao paulo,SP,-23.558296251433724,-46.634311200043456,2169_sao paulo_SP
2170,sao paulo,SP,-23.525745717863696,-46.57736660999708,2170_sao paulo_SP
2174,sao paulo,SP,-23.522888550065492,-46.57256074347353,2174_sao paulo_SP
2175,sao paulo,SP,-23.51560934543887,-46.57503636242286,2175_sao paulo_SP
2176,sao paulo,SP,-23.513621844513686,-46.573047612227846,2176_sao paulo_SP
2177,sao paulo,SP,-23.508426274843746,-46.557346650615955,2177_sao paulo_SP
2178,sao paulo,SP,-23.521473212962196,-46.570454874997075,2178_sao paulo_SP
2179,sao paulo,SP,-23.521951007334938,-46.56807648664708,2179_sao paulo_SP
2180,sao paulo,SP,-23.519022021064664,-46.56580697283551,2180_sao paulo_SP
2181,sao paulo,SP,-23.51937813474381,-46.56288441111537,2181_sao paulo_SP
2185,sao paulo,SP,-23.51492489198073,-46.56783520931117,2185_sao paulo_SP
2186,sao paulo,SP,-23.515069637575472,-46.56955853600637,2186_sao paulo_SP
2187,sao paulo,SP,-23.516118694979756,-46.56487718583202,2187_sao paulo_SP
2188,sao paulo,SP,-23.509310995361286,-46.56681953429596,2188_sao paulo_SP
2189,sao paulo,SP,-23.50781021417373,-46.567483539723874,2189_sao paulo_SP
2190,sao paulo,SP,-23.507141495348762,-46.5641381960874,2190_sao paulo_SP
2201,sao paulo,SP,-23.48615362068398,-46.5915966821028,2201_sao paulo_SP
2202,sao paulo,SP,-23.492969000837952,-46.594981119764334,2202_sao paulo_SP
2203,sao paulo,SP,-23.49185427102719,-46.59160890879165,2203_sao paulo_SP
2204,sao paulo,SP,-23.487393114202472,-46.59218106943223,2204_sao paulo_SP
2205,sao paulo,SP,-23.48754471538907,-46.590723731720075,2205_sao paulo_SP
2206,sao paulo,SP,-23.484477286466714,-46.59427917981942,2206_sao paulo_SP
2207,sao paulo,SP,-23.485995992524693,-46.58796395863663,2207_sao paulo_SP
2208,sao paulo,SP,-23.48312885876931,-46.58913928126476,2208_sao paulo_SP
2209,sao paulo,SP,-23.485335591675494,-46.58478833062843,2209_sao paulo_SP
2210,sao paulo,SP,-23.48317059516463,-46.58185782376172,2210_sao paulo_SP
2211,sao paulo,SP,-23.497420334842065,-46.59373846785861,2211_sao paulo_SP
2212,sao paulo,SP,-23.49545409807267,-46.589194330397135,2212_sao paulo_SP
2213,sao paulo,SP,-23.496549387752914,-46.588468666300734,2213_sao paulo_SP
2214,sao paulo,SP,-23.49273234597807,-46.586953640063854,2214_sao paulo_SP
2215,sao paulo,SP,-23.491053631248878,-46.58353920729148,2215_sao paulo_SP
2216,sao paulo,SP,-23.493017151771358,-46.57980265322542,2216_sao paulo_SP
2217,sao paulo,SP,-23.49042865178149,-46.58016391923537,2217_sao paulo_SP
2218,sao paulo,SP,-23.48675741517695,-46.5847746963798,2218_sao paulo_SP
2219,sao paulo,SP,-23.49137450663873,-46.58651791493432,2219_sao paulo_SP
2220,sao paulo,SP,-23.48998586636295,-46.57822899369592,2220_sao paulo_SP
2221,sao paulo,SP,-23.48277809587417,-46.58045961585072,2221_sao paulo_SP
2222,sao paulo,SP,-23.48236432466619,-46.575488395803276,2222_sao paulo_SP
2223,sao paulo,SP,-23.481810308948447,-46.58054823212915,2223_sao paulo_SP
2224,sao paulo,SP,-23.484332965162462,-46.57374570840187,2224_sao paulo_SP
2225,sao paulo,SP,-23.482736577265378,-46.575086503971164,2225_sao paulo_SP
2226,sao paulo,SP,-23.480555618991385,-46.57335799600646,2226_sao paulo_SP
2227,sao paulo,SP,-23.478762891309497,-46.57237250053729,2227_sao paulo_SP
2228,sao paulo,SP,-23.475079529795767,-46.57164634689812,2228_sao paulo_SP
2229,sao paulo,SP,-23.477035722751523,-46.56835472760497,2229_sao paulo_SP
2230,sao paulo,SP,-23.48376194941356,-46.56347187900093,2230_sao paulo_SP
2231,sao paulo,SP,-23.47564614294332,-46.56558172594988,2231_sao paulo_SP
2232,sao paulo,SP,-23.475479122709785,-46.56402170719008,2232_sao paulo_SP
2233,sao paulo,SP,-23.477622097936568,-46.56445962924338,2233_sao paulo_SP
2234,sao paulo,SP,-23.478893605476856,-46.56999236511598,2234_sao paulo_SP
2235,sao paulo,SP,-23.479703194605978,-46.577095510569144,2235_sao paulo_SP
2236,sao paulo,SP,-23.472535267561984,-46.568346423043174,2236_sao paulo_SP
2237,sao paulo,SP,-23.513120629647762,-46.58647209667304,2237_sao paulo_SP
2238,sao paulo,SP,-23.47094051651961,-46.5713951688741,2238_sao paulo_SP
2239,sao paulo,SP,-23.485651811479165,-46.609504004795504,2239_sao paulo_SP
2240,sao paulo,SP,-23.477885628196898,-46.602211847348045,2240_sao paulo_SP
2241,sao paulo,SP,-23.49055187372796,-46.60730651405304,2241_sao paulo_SP
2242,sao paulo,SP,-23.487724377542136,-46.59887571765987,2242_sao paulo_SP
2243,sao paulo,SP,-23.49143417844906,-46.60324571950911,2243_sao paulo_SP
2244,sao paulo,SP,-23.48842630392095,-46.60459178072033,2244_sao paulo_SP
2245,sao paulo,SP,-23.484757247798118,-46.60631455090275,2245_sao paulo_SP
2246,sao paulo,SP,-23.488879291628923,-46.60157823966337,2246_sao paulo_SP
2247,sao paulo,SP,-23.485988663457054,-46.601196594221314,2247_sao paulo_SP
2248,sao paulo,SP,-23.483916992014226,-46.59885741428776,2248_sao paulo_SP
2249,sao paulo,SP,-23.488911638766435,-46.59701506934536,2249_sao paulo_SP
2250,sao paulo,SP,-23.486323381841014,-46.595913525980784,2250_sao paulo_SP
2251,sao paulo,SP,-23.47760412728931,-46.59068769856807,2251_sao paulo_SP
2252,sao paulo,SP,-23.478883251300413,-46.588328288956376,2252_sao paulo_SP
2253,sao paulo,SP,-23.47938204147569,-46.595503091898415,2253_sao paulo_SP
2254,sao paulo,SP,-23.481578917524317,-46.593364780519245,2254_sao paulo_SP
2255,sao paulo,SP,-23.476891468362297,-46.59162384218501,2255_sao paulo_SP
2256,sao paulo,SP,-23.47529826942906,-46.587267260020155,2256_sao paulo_SP
2257,sao paulo,SP,-23.47296611228887,-46.58329537036139,2257_sao paulo_SP
2258,sao paulo,SP,-23.475685102198153,-46.58141043643644,2258_sao paulo_SP
2259,sao paulo,SP,-23.471766531709104,-46.58074162209122,2259_sao paulo_SP
2260,sao paulo,SP,-23.469106254054733,-46.58034491997956,2260_sao paulo_SP
2261,sao paulo,SP,-23.467427917931506,-46.57697054481951,2261_sao paulo_SP
2262,sao paulo,SP,-23.46575669381631,-46.574914701156395,2262_sao paulo_SP
2263,sao paulo,SP,-23.463448734064382,-46.5757411453652,2263_sao paulo_SP
2264,sao paulo,SP,-23.462487423562372,-46.57681147023818,2264_sao paulo_SP
2265,sao paulo,SP,-23.474197646911403,-46.59186532343785,2265_sao paulo_SP
2266,sao paulo,SP,-23.476731253887117,-46.59791948027282,2266_sao paulo_SP
2267,sao paulo,SP,-23.47865249330823,-46.600690554204405,2267_sao paulo_SP
2268,sao paulo,SP,-23.470315125928142,-46.59476553864301,2268_sao paulo_SP
2269,sao paulo,SP,-23.472164677483207,-46.59598094068215,2269_sao paulo_SP
2270,sao paulo,SP,-23.472427428775106,-46.59304093694091,2270_sao paulo_SP
2271,sao paulo,SP,-23.469982179158162,-46.589933135687915,2271_sao paulo_SP
2272,sao paulo,SP,-23.469139356513782,-46.58646005442059,2272_sao paulo_SP
2273,sao paulo,SP,-23.46402996875959,-46.58664523113754,2273_sao paulo_SP
2274,sao paulo,SP,-23.46698860833935,-46.587803485817076,2274_sao paulo_SP
2275,sao paulo,SP,-23.465724317859124,-46.59052394619515,2275_sao paulo_SP
2276,sao paulo,SP,-23.461588418261865,-46.58363289293348,2276_sao paulo_SP
2277,sao paulo,SP,-23.46367386503303,-46.5817825928042,2277_sao paulo_SP
2278,sao paulo,SP,-23.462918154066053,-46.57962099452538,2278_sao paulo_SP
2279,sao paulo,SP,-23.467335614265068,-46.580778946256025,2279_sao paulo_SP
2280,sao paulo,SP,-23.45598265131201,-46.575069429717196,2280_sao paulo_SP
2281,sao paulo,SP,-23.45210242342804,-46.57503895787453,2281_sao paulo_SP
2282,sao paulo,SP,-23.44259282970099,-46.567269923237376,2282_sao paulo_SP
2284,sao paulo,SP,-23.46970319641185,-46.56868272083551,2284_sao paulo_SP
2286,sao paulo,SP,-23.40858677491484,-46.57960324340701,2286_sao paulo_SP
2288,sao paulo,SP,-23.43400544023699,-46.570702212116736,2288_sao paulo_SP
2289,sao paulo,SP,-23.418175466342582,-46.58293543352188,2289_sao paulo_SP
2290,sao paulo,SP,-23.600461999607678,-46.65531792495907,2290_sao paulo_SP
2301,sao paulo,SP,-23.488759616673907,-46.61509951597866,2301_sao paulo_SP
2302,sao paulo,SP,-23.486036090176416,-46.61395775331911,2302_sao paulo_SP
2303,sao paulo,SP,-23.48212464792837,-46.6106491526875,2303_sao paulo_SP
2304,sao paulo,SP,-23.480823705875945,-46.60545933153238,2304_sao paulo_SP
2305,sao paulo,SP,-23.480094457602288,-46.60676524219523,2305_sao paulo_SP
2306,sao paulo,SP,-23.46171495394564,-46.603243501463936,2306_sao paulo_SP
2307,sao paulo,SP,-23.48120769226968,-46.60724050061078,2307_sao paulo_SP
2308,sao paulo,SP,-23.475925617355873,-46.60391693498618,2308_sao paulo_SP
2309,sao paulo,SP,-23.475169585905775,-46.60480524059565,2309_sao paulo_SP
2310,sao paulo,SP,-23.473061233820097,-46.60077753651646,2310_sao paulo_SP
2311,sao paulo,SP,-23.46914987993136,-46.60178398992153,2311_sao paulo_SP
2312,sao paulo,SP,-23.46463389794157,-46.598165404290675,2312_sao paulo_SP
2313,sao paulo,SP,-23.463860698965224,-46.59992452141318,2313_sao paulo_SP
2314,sao paulo,SP,-23.462357616795057,-46.59860613907718,2314_sao paulo_SP
2315,sao paulo,SP,-23.46003473530961,-46.599674734105,2315_sao paulo_SP
2316,sao paulo,SP,-23.462239089739953,-46.59354618682675,2316_sao paulo_SP
2317,sao paulo,SP,-23.458261625460842,-46.59326426525933,2317_sao paulo_SP
2318,sao paulo,SP,-23.450909648080067,-46.59026066916792,2318_sao paulo_SP
2319,sao paulo,SP,-23.449595446025505,-46.59308919481627,2319_sao paulo_SP
2320,sao paulo,SP,-23.45151887270234,-46.598321714744095,2320_sao paulo_SP
2321,sao paulo,SP,-23.447087052532147,-46.58896286987526,2321_sao paulo_SP
2322,sao paulo,SP,-23.445856998594614,-46.59412971982991,2322_sao paulo_SP
2323,sao paulo,SP,-23.454329018013258,-46.59868520503874,2323_sao paulo_SP
2324,sao paulo,SP,-23.46393699169171,-46.59325636358602,2324_sao paulo_SP
2325,sao paulo,SP,-23.45371083187526,-46.58623282440262,2325_sao paulo_SP
2326,sao paulo,SP,-23.469932174738055,-46.60027797753365,2326_sao paulo_SP
2327,sao paulo,SP,-23.4478188627182,-46.56519917161407,2327_sao paulo_SP
2328,sao paulo,SP,-23.52752306888898,-46.58572249833651,2328_sao paulo_SP
2329,sao paulo,SP,-23.5085751064937,-46.626116919503325,2329_sao paulo_SP
2330,sao paulo,SP,-23.485492182100657,-46.61759940275523,2330_sao paulo_SP
2331,sao paulo,SP,-23.48356952861385,-46.61583647642697,2331_sao paulo_SP
2332,sao paulo,SP,-23.48325665080558,-46.621786167322924,2332_sao paulo_SP
2333,sao paulo,SP,-23.480593598478,-46.62141698929809,2333_sao paulo_SP
2334,sao paulo,SP,-23.484120798668712,-46.61955113968267,2334_sao paulo_SP
2335,sao paulo,SP,-23.483461284155634,-46.617354340821066,2335_sao paulo_SP
2336,sao paulo,SP,-23.480956719172305,-46.61743286766895,2336_sao paulo_SP
2337,sao paulo,SP,-23.478782126839395,-46.61473011261469,2337_sao paulo_SP
2338,sao paulo,SP,-23.47520932972665,-46.61801698884979,2338_sao paulo_SP
2339,sao paulo,SP,-23.47765438382004,-46.61550137762489,2339_sao paulo_SP
2340,sao paulo,SP,-23.456256688639222,-46.61580280533888,2340_sao paulo_SP
2341,sao paulo,SP,-23.466177172471088,-46.61524590062994,2341_sao paulo_SP
2342,sao paulo,SP,-23.47383108073975,-46.610625879447184,2342_sao paulo_SP
2343,sao paulo,SP,-23.468259237359327,-46.60528258955218,2343_sao paulo_SP
2344,sao paulo,SP,-23.46946875433145,-46.61044095780136,2344_sao paulo_SP
2345,sao paulo,SP,-23.469205413359717,-46.613502692987616,2345_sao paulo_SP
2346,sao paulo,SP,-23.469501758912738,-46.60753190704219,2346_sao paulo_SP
2347,sao paulo,SP,-23.462817826583926,-46.60691120750051,2347_sao paulo_SP
2348,sao paulo,SP,-23.460654746234457,-46.610528364724544,2348_sao paulo_SP
2349,sao paulo,SP,-23.45996251129224,-46.604311363595116,2349_sao paulo_SP
2350,sao paulo,SP,-23.46174461892,-46.60302676130153,2350_sao paulo_SP
2351,sao paulo,SP,-23.454872001595557,-46.59968919597981,2351_sao paulo_SP
2352,sao paulo,SP,-23.454251723086838,-46.59615959077796,2352_sao paulo_SP
2353,sao paulo,SP,-23.452628659785415,-46.60534520521928,2353_sao paulo_SP
2354,sao paulo,SP,-23.455019823232174,-46.604337445804376,2354_sao paulo_SP
2355,sao paulo,SP,-23.45471752098763,-46.611340306831266,2355_sao paulo_SP
2356,sao paulo,SP,-23.450934922558794,-46.6118893698232,2356_sao paulo_SP
2357,sao paulo,SP,-23.447582605081635,-46.613867221225966,2357_sao paulo_SP
2358,sao paulo,SP,-23.45526496630893,-46.6087437799499,2358_sao paulo_SP
2359,sao paulo,SP,-23.445993870541372,-46.61898066019812,2359_sao paulo_SP
2360,sao paulo,SP,-23.437007988257413,-46.57771258438444,2360_sao paulo_SP
2361,sao paulo,SP,-23.43666388027887,-46.581489780273046,2361_sao paulo_SP
2362,sao paulo,SP,-23.495114534908396,-46.58240066136795,2362_sao paulo_SP
2363,sao paulo,SP,-23.43231212699135,-46.57608945570046,2363_sao paulo_SP
2364,sao paulo,SP,-23.434081290132596,-46.581059485116434,2364_sao paulo_SP
2365,sao paulo,SP,-23.44672484704006,-46.58664517421776,2365_sao paulo_SP
2366,sao paulo,SP,-23.489847683931984,-46.618438868714236,2366_sao paulo_SP
2367,sao paulo,SP,-23.46611800370015,-46.59029435654951,2367_sao paulo_SP
2368,sao paulo,SP,-23.400173752970545,-46.57698141958952,2368_sao paulo_SP
2370,sao paulo,SP,-23.463047461704097,-46.62244043904405,2370_sao paulo_SP
2371,sao paulo,SP,-23.45901472098675,-46.618676577171286,2371_sao paulo_SP
2372,sao paulo,SP,-23.460134356353386,-46.624677958732384,2372_sao paulo_SP
2373,sao paulo,SP,-23.45486213553573,-46.61725337322244,2373_sao paulo_SP
2374,sao paulo,SP,-23.453516721740716,-46.62174070692917,2374_sao paulo_SP
2375,sao paulo,SP,-23.45362454928055,-46.62499693742512,2375_sao paulo_SP
2376,sao paulo,SP,-23.45758139027741,-46.62810369318369,2376_sao paulo_SP
2377,sao paulo,SP,-23.456743017869623,-46.63178178933148,2377_sao paulo_SP
2378,sao paulo,SP,-23.455229463551184,-46.62968997833635,2378_sao paulo_SP
2401,sao paulo,SP,-23.491146766461956,-46.62706046821026,2401_sao paulo_SP
2402,sao paulo,SP,-23.490060206392883,-46.62728153817431,2402_sao paulo_SP
2403,sao paulo,SP,-23.493815782797963,-46.62849972701323,2403_sao paulo_SP
2404,sao paulo,SP,-23.491222998127782,-46.62907066824878,2404_sao paulo_SP
2405,sao paulo,SP,-23.489378007345234,-46.632784079301,2405_sao paulo_SP
2406,sao paulo,SP,-23.487938708719113,-46.63039983848322,2406_sao paulo_SP
2407,sao paulo,SP,-23.484680577473107,-46.62482229271634,2407_sao paulo_SP
2408,sao paulo,SP,-23.482449425504267,-46.62715511357729,2408_sao paulo_SP
2409,sao paulo,SP,-23.478004711543978,-46.6252107018259,2409_sao paulo_SP
2410,sao paulo,SP,-23.475775754587506,-46.623034672134615,2410_sao paulo_SP
2411,sao paulo,SP,-23.475861971513858,-46.624196510636395,2411_sao paulo_SP
2413,sao paulo,SP,-23.481681109497632,-46.635008133727304,2413_sao paulo_SP
2415,sao paulo,SP,-23.474094806661014,-46.63199031013536,2415_sao paulo_SP
2416,sao paulo,SP,-23.479057472036,-46.62871381335381,2416_sao paulo_SP
2417,sao paulo,SP,-23.47748852032971,-46.63004739992854,2417_sao paulo_SP
